tract,ams_res,res_vac,nostat_res,pct_residential_vacant,pct_no_stat,pct_vacant_12mo_plus,period
48141010411,1097,0,95,0.0,0.08659981768459435,,2024-12
48141010411,1100,0,95,0.0,0.08636363636363636,,2025-03
48141010411,1101,0,94,0.0,0.08537693006357856,,2025-06
48141010411,1103,0,87,0.0,0.07887579329102448,,2025-09
48141010411,1103,0,86,0.0,0.07796917497733455,,2025-12
48141010411,1104,0,85,0.0,0.0769927536231884,,2026-03
48141010412,1196,0,132,0.0,0.11036789297658862,,2024-12
48141010412,1198,0,132,0.0,0.11018363939899833,,2025-03
48141010412,1198,0,130,0.0,0.10851419031719532,,2025-06
48141010412,1202,0,129,0.0,0.10732113144758736,,2025-09
48141010412,1203,0,126,0.0,0.10473815461346633,,2025-12
48141010412,1207,0,124,0.0,0.10273405136702568,,2026-03
48141010413,411,0,109,0.0,0.26520681265206814,,2024-12
48141010413,410,0,108,0.0,0.2634146341463415,,2025-03
48141010413,410,0,107,0.0,0.26097560975609757,,2025-06
48141010413,410,0,107,0.0,0.26097560975609757,,2025-09
48141010413,410,0,104,0.0,0.25365853658536586,,2025-12
48141010413,489,0,102,0.0,0.2085889570552147,,2026-03
48141010501,1757,0,305,0.0,0.17359134889015368,,2024-12
48141010501,1757,0,300,0.0,0.1707455890722823,,2025-03
48141010501,1759,0,274,0.0,0.1557703240477544,,2025-06
48141010501,1807,0,240,0.0,0.13281682346430548,,2025-09
48141010501,1807,0,207,0.0,0.11455451023796348,,2025-12
48141010501,1805,0,175,0.0,0.09695290858725762,,2026-03
48141010502,178,0,34,0.0,0.19101123595505617,,2024-12
48141010502,155,0,33,0.0,0.2129032258064516,,2025-03
48141010502,155,0,33,0.0,0.2129032258064516,,2025-06
48141010502,155,0,33,0.0,0.2129032258064516,,2025-09
48141010502,155,0,33,0.0,0.2129032258064516,,2025-12
48141010502,155,0,33,0.0,0.2129032258064516,,2026-03
48141010504,204,0,204,0.0,1.0,,2024-12
48141010504,204,0,204,0.0,1.0,,2025-03
48141010504,204,0,204,0.0,1.0,,2025-06
48141010504,204,0,204,0.0,1.0,,2025-09
48141010504,205,0,205,0.0,1.0,,2025-12
48141010504,210,0,210,0.0,1.0,,2026-03
48141010505,6,0,6,0.0,1.0,,2024-12
48141010505,6,0,6,0.0,1.0,,2025-03
48141010505,6,0,6,0.0,1.0,,2025-06
48141010505,6,0,6,0.0,1.0,,2025-09
48141010505,6,0,6,0.0,1.0,,2025-12
48141010505,6,0,6,0.0,1.0,,2026-03
48141010506,201,0,201,0.0,1.0,,2024-12
48141010506,201,0,201,0.0,1.0,,2025-03
48141010506,201,0,201,0.0,1.0,,2025-06
48141010506,202,0,202,0.0,1.0,,2025-09
48141010506,204,0,204,0.0,1.0,,2025-12
48141010506,207,0,207,0.0,1.0,,2026-03
48141010601,927,4,629,0.004314994606256742,0.6785329018338727,1.0,2024-12
48141010601,927,4,629,0.004314994606256742,0.6785329018338727,1.0,2025-03
48141010601,927,4,629,0.004314994606256742,0.6785329018338727,1.0,2025-06
48141010601,927,5,629,0.005393743257820928,0.6785329018338727,0.8,2025-09
48141010601,927,3,629,0.003236245954692557,0.6785329018338727,1.0,2025-12
48141010601,927,2,628,0.002157497303128371,0.6774541531823085,1.0,2026-03
48141010602,1399,4,1,0.0028591851322373124,0.0007147962830593281,1.0,2024-12
48141010602,1399,4,1,0.0028591851322373124,0.0007147962830593281,1.0,2025-03
48141010602,1399,3,1,0.002144388849177984,0.0007147962830593281,1.0,2025-06
48141010602,1399,3,1,0.002144388849177984,0.0007147962830593281,1.0,2025-09
48141010602,1399,3,1,0.002144388849177984,0.0007147962830593281,1.0,2025-12
48141010602,1399,3,1,0.002144388849177984,0.0007147962830593281,1.0,2026-03
48141980000,11,0,11,0.0,1.0,,2024-12
48141980000,11,0,11,0.0,1.0,,2025-03
48141980000,11,0,11,0.0,1.0,,2025-06
48141980000,11,0,11,0.0,1.0,,2025-09
48141980000,10,0,10,0.0,1.0,,2025-12
48141980000,10,0,10,0.0,1.0,,2026-03
